state_name,district_name,crop,season,avg_yield,yield_std,min_yield,max_yield,num_records,avg_area,total_area,avg_production,total_production,first_year,last_year,zn_,fe,cu_,mn_,b_,s_,opt_temperature,opt_humidity,opt_moisture,opt_nitrogen,opt_potassium,opt_phosphorus,season_encoded,zn,cu,mn,b,s,state_encoded,district_encoded,crop_encoded
ODISHA,MALKANGIRI,DRY GINGER,KHARIF,1.9545773200691234,0.27197995884129794,1.7692307692307692,2.5,6,195.66666666666666,1174.0,375.1666666666667,2251.0,1999,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,38
ODISHA,MALKANGIRI,GARLIC,RABI,3.175675675675676,,3.175675675675676,3.175675675675676,1,740.0,740.0,2350.0,2350.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,39
ODISHA,MALKANGIRI,GARLIC,WHOLE YEAR,3.170155763239875,0.15007307608134446,3.0,3.4,5,65.4,327.0,206.0,1030.0,2000,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,374,39
ODISHA,MALKANGIRI,GRAM,RABI,0.2837634408602151,0.06548709316365746,0.25,0.4,5,68.6,343.0,19.0,95.0,2000,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,41
ODISHA,MALKANGIRI,GROUNDNUT,AUTUMN,1.2696969696969698,0.32337749265343274,0.9,1.5,3,4.333333333333333,13.0,5.966666666666666,17.9,2004,2009,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,43
ODISHA,MALKANGIRI,GROUNDNUT,KHARIF,1.3610152214636793,0.5174412096383786,0.8985507246376812,2.1702631578947367,5,1777.0,8885.0,2604.54,13022.7,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,43
ODISHA,MALKANGIRI,GROUNDNUT,RABI,1.624885635864593,,1.624885635864593,1.624885635864593,1,21860.0,21860.0,35520.0,35520.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,43
ODISHA,MALKANGIRI,GROUNDNUT,SUMMER,2.072647589788177,0.27444697134271145,1.614994701518898,2.4829924650161463,14,2213.9285714285716,30995.0,4588.221428571428,64235.1,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,374,43
ODISHA,MALKANGIRI,GROUNDNUT,WINTER,1.6690808371874444,0.4080237345264239,0.6344086021505376,2.158095238095238,14,188.0,2632.0,326.37142857142857,4569.2,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,43
ODISHA,MALKANGIRI,HORSE-GRAM,KHARIF,0.20023853514767237,0.08777610748157805,0.112987012987013,0.3089717046238785,4,1240.5,4962.0,261.04999999999995,1044.1999999999998,2000,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,45
ODISHA,MALKANGIRI,HORSE-GRAM,WINTER,0.2500211892051487,0.0516382981266863,0.1470031545741325,0.34799703264094956,14,1387.0,19418.0,349.4714285714286,4892.6,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,45
ODISHA,MALKANGIRI,JOWAR,KHARIF,0.6189194956062684,0.09501144228532275,0.5111111111111111,0.7280701754385965,6,731.6666666666666,4390.0,475.6666666666667,2854.0,1999,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,48
ODISHA,MALKANGIRI,JUTE,AUTUMN,6.25,,6.25,6.25,1,8.0,8.0,50.0,50.0,1998,1998,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,49
ODISHA,MALKANGIRI,MAIZE,AUTUMN,1.0758905655708428,0.09528434985240786,0.8947666195190948,1.1961214165261382,14,855.7857142857143,11981.0,920.0,12880.0,1997,2015,,82.1,,,,100.0,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,5,0.0,0.0,0.0,0.0,0.0,22,374,59
ODISHA,MALKANGIRI,MAIZE,KHARIF,0.8638070960047664,0.1270714047847939,0.6479642502482622,0.9788797061524335,5,4015.8,20079.0,3616.28,18081.4,1999,2003,,82.1,,,,100.0,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,0,0.0,0.0,0.0,0.0,0.0,22,374,59
ODISHA,MALKANGIRI,MAIZE,RABI,1.0,,1.0,1.0,1,170.0,170.0,170.0,170.0,1999,1999,,82.1,,,,100.0,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,1,0.0,0.0,0.0,0.0,0.0,22,374,59
ODISHA,MALKANGIRI,MAIZE,SUMMER,1.4707785977306036,0.34053087429595885,1.05,2.0469026548672566,11,32.72727272727273,360.0,54.554545454545455,600.1,2004,2015,,82.1,,,,100.0,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,3,0.0,0.0,0.0,0.0,0.0,22,374,59
ODISHA,MALKANGIRI,MAIZE,WINTER,1.003815771375484,0.32576323574845434,0.55,1.5357142857142858,14,24.571428571428573,344.0,27.307142857142857,382.3,1997,2015,,82.1,,,,100.0,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,4,0.0,0.0,0.0,0.0,0.0,22,374,59
ODISHA,MALKANGIRI,MESTA,KHARIF,5.556910569105691,,5.556910569105691,5.556910569105691,1,2460.0,2460.0,13670.0,13670.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,62
ODISHA,MALKANGIRI,MOONG(GREEN GRAM),AUTUMN,0.2,,0.2,0.2,1,1.0,1.0,0.2,0.2,2009,2009,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,63
ODISHA,MALKANGIRI,MOONG(GREEN GRAM),KHARIF,0.1866757330888677,0.04468842929815381,0.14642857142857144,0.24,5,261.4,1307.0,57.7,288.5,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,63
ODISHA,MALKANGIRI,MOONG(GREEN GRAM),RABI,0.1534526854219949,,0.1534526854219949,0.1534526854219949,1,3910.0,3910.0,600.0,600.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,63
ODISHA,MALKANGIRI,MOONG(GREEN GRAM),SUMMER,0.18970363491025763,0.06519809122869327,0.075,0.2988095238095238,13,68.92307692307692,896.0,13.738461538461538,178.6,1998,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,374,63
ODISHA,MALKANGIRI,MOONG(GREEN GRAM),WINTER,0.19675842822046052,0.042982014563286805,0.12035398230088495,0.256701030927835,13,122.3076923076923,1590.0,23.661538461538463,307.6,1998,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,63
ODISHA,MALKANGIRI,NIGER SEED,KHARIF,0.38518650185464887,0.27576322690030636,0.12422360248447205,0.75177304964539,5,1274.0,6370.0,448.0,2240.0,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,65
ODISHA,MALKANGIRI,NIGER SEED,RABI,0.2897058823529412,,0.2897058823529412,0.2897058823529412,1,1360.0,1360.0,394.0,394.0,2004,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,65
ODISHA,MALKANGIRI,NIGER SEED,WINTER,0.06298231511254018,,0.06298231511254018,0.06298231511254018,1,2488.0,2488.0,156.7,156.7,2011,2011,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,65
ODISHA,MALKANGIRI,ONION,WHOLE YEAR,8.377777777777778,1.6694199480547016,5.0,9.466666666666667,6,124.0,744.0,1051.0,6306.0,1999,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,374,67
ODISHA,MALKANGIRI,OTHER  RABI PULSES,RABI,0.3618870359435708,0.025684925044038735,0.3351206434316354,0.40126382306477093,5,2290.8,11454.0,832.4,4162.0,2000,2004,,82.1,,,,100.0,30.198104395604396,59.09331043956044,43.01611263736264,18.08653846153846,3.927197802197802,18.906593406593405,1,0.0,0.0,0.0,0.0,0.0,22,374,69
ODISHA,MALKANGIRI,OTHER KHARIF PULSES,KHARIF,0.2923076923076923,,0.2923076923076923,0.2923076923076923,1,650.0,650.0,190.0,190.0,2003,2003,,82.1,,,,100.0,30.198104395604396,59.09331043956044,43.01611263736264,18.08653846153846,3.927197802197802,18.906593406593405,0,0.0,0.0,0.0,0.0,0.0,22,374,75
ODISHA,MALKANGIRI,PADDY,AUTUMN,0.6453541858325667,,0.6453541858325667,0.6453541858325667,1,10870.0,10870.0,7015.0,7015.0,1997,1997,,82.1,,,,100.0,30.328923512747878,59.35657223796035,42.95168555240793,18.518413597733712,3.8626062322946177,18.745042492917847,5,0.0,0.0,0.0,0.0,0.0,22,374,79
ODISHA,MALKANGIRI,PADDY,SUMMER,0.625,,0.625,0.625,1,32.0,32.0,20.0,20.0,1997,1997,,82.1,,,,100.0,30.328923512747878,59.35657223796035,42.95168555240793,18.518413597733712,3.8626062322946177,18.745042492917847,3,0.0,0.0,0.0,0.0,0.0,22,374,79
ODISHA,MALKANGIRI,PADDY,WINTER,0.7372670054045312,,0.7372670054045312,0.7372670054045312,1,74197.0,74197.0,54703.0,54703.0,1997,1997,,82.1,,,,100.0,30.328923512747878,59.35657223796035,42.95168555240793,18.518413597733712,3.8626062322946177,18.745042492917847,4,0.0,0.0,0.0,0.0,0.0,22,374,79
ODISHA,MALKANGIRI,POTATO,WHOLE YEAR,3.0,,3.0,3.0,1,1.0,1.0,3.0,3.0,1997,1997,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,374,90
ODISHA,MALKANGIRI,POTATO,WINTER,7.591666666666666,3.042442823346616,5.15,11.0,3,2.3333333333333335,7.0,15.933333333333332,47.8,1998,2007,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,90
ODISHA,MALKANGIRI,RAGI,AUTUMN,0.5146125804529548,0.06075388769165208,0.372972972972973,0.5990359333917616,14,859.2857142857143,12030.0,443.0785714285715,6203.1,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,93
ODISHA,MALKANGIRI,RAGI,KHARIF,0.41740412077126604,0.11217968110791374,0.28671816126601357,0.5645335208626349,5,5594.8,27974.0,2267.3599999999997,11336.8,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,93
ODISHA,MALKANGIRI,RAGI,WINTER,0.5924869404703667,0.11570964810043746,0.33294186729301234,0.7130070662130332,14,3755.5714285714284,52578.0,2251.192857142857,31516.7,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,93
ODISHA,MALKANGIRI,RAPESEED &MUSTARD,RABI,0.1702127659574468,,0.1702127659574468,0.1702127659574468,1,470.0,470.0,80.0,80.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,95
ODISHA,MALKANGIRI,RAPESEED &MUSTARD,WINTER,0.09687417006158457,0.02272455412076916,0.06923076923076923,0.13333333333333333,7,28.857142857142858,202.0,3.0142857142857147,21.1,1998,2014,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,95
ODISHA,MALKANGIRI,RICE,AUTUMN,0.8793438004963721,0.21093172082419995,0.3333333333333333,1.2222222222222223,15,11629.533333333333,174443.0,10137.8,152067.0,1998,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,98
ODISHA,MALKANGIRI,RICE,KHARIF,1.0065636191051472,0.3691171704353047,0.6022727272727273,1.3255813953488371,3,90666.66666666667,272000.0,91333.33333333333,274000.0,2001,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,98
ODISHA,MALKANGIRI,RICE,SUMMER,1.7702104974214434,0.8604386886504555,0.02247191011235955,3.0,9,20727.11111111111,186544.0,2550.777777777778,22957.0,1998,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,374,98
ODISHA,MALKANGIRI,RICE,WINTER,1.4464213435546436,0.4308187997791735,0.5853658536585366,2.2048192771084336,15,81508.93333333333,1222634.0,118492.53333333334,1777388.0,1998,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,98
ODISHA,MALKANGIRI,SESAMUM,AUTUMN,0.16666666666666666,,0.16666666666666666,0.16666666666666666,1,6.0,6.0,1.0,1.0,2007,2007,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,374,105
ODISHA,MALKANGIRI,SESAMUM,KHARIF,0.17260651530607954,0.06616464745350896,0.09699586475310143,0.2570055411059595,5,10144.0,50720.0,1814.1799999999998,9070.9,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,105
ODISHA,MALKANGIRI,SESAMUM,WINTER,0.18378359580059067,0.038162750712985104,0.08100616016427103,0.2290000845237089,14,10043.714285714286,140612.0,1875.75,26260.5,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,105
ODISHA,MALKANGIRI,SMALL MILLETS,KHARIF,0.3968911487425831,0.016411935550497865,0.36633663366336633,0.41237113402061853,6,1005.0,6030.0,398.8333333333333,2393.0,1999,2004,,82.1,,,,100.0,30.28771587743733,58.766392757660164,43.79281337047353,19.171309192200557,3.479108635097493,17.83426183844011,0,0.0,0.0,0.0,0.0,0.0,22,374,106
ODISHA,MALKANGIRI,SUGARCANE,WHOLE YEAR,36.0,,36.0,36.0,1,23.0,23.0,828.0,828.0,2000,2000,,82.1,,,,100.0,30.48503276539974,59.36010484927915,43.548938401048495,18.764089121887288,3.657929226736566,18.466579292267365,2,0.0,0.0,0.0,0.0,0.0,22,374,109
ODISHA,MALKANGIRI,SUGARCANE,WINTER,48.48333333333333,14.071276890649736,37.2,64.25,3,54.0,162.0,3453.7333333333336,10361.2,1998,2007,,82.1,,,,100.0,30.48503276539974,59.36010484927915,43.548938401048495,18.764089121887288,3.657929226736566,18.466579292267365,4,0.0,0.0,0.0,0.0,0.0,22,374,109
ODISHA,MALKANGIRI,SUNFLOWER,RABI,0.5,,0.5,0.5,1,20.0,20.0,10.0,10.0,2000,2000,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,110
ODISHA,MALKANGIRI,SWEET POTATO,KHARIF,6.916666666666667,,6.916666666666667,6.916666666666667,1,600.0,600.0,4150.0,4150.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,111
ODISHA,MALKANGIRI,SWEET POTATO,WHOLE YEAR,8.301845068352744,0.3318381113901532,7.894736842105263,8.548872180451127,5,1357.8,6789.0,11274.4,56372.0,2000,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,374,111
ODISHA,MALKANGIRI,TOBACCO,WHOLE YEAR,0.5169205061666974,0.024447886808194593,0.4782608695652174,0.5433070866141733,6,846.1666666666666,5077.0,446.6666666666667,2680.0,1999,2004,,82.1,,,,100.0,30.138661087866108,59.26670850767084,44.25958158995816,18.605299860529986,3.8354253835425385,18.708507670850768,2,0.0,0.0,0.0,0.0,0.0,22,374,114
ODISHA,MALKANGIRI,TURMERIC,KHARIF,1.2173913043478262,,1.2173913043478262,1.2173913043478262,1,230.0,230.0,280.0,280.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,117
ODISHA,MALKANGIRI,TURMERIC,WHOLE YEAR,2.195490196078431,0.10929800731098897,2.1,2.3333333333333335,5,226.0,1130.0,494.8,2474.0,2000,2004,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,374,117
ODISHA,MALKANGIRI,URAD,KHARIF,0.22495457522145984,0.08105573633422251,0.13178571428571428,0.291005291005291,5,842.4,4212.0,209.26,1046.3,1999,2003,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,374,119
ODISHA,MALKANGIRI,URAD,RABI,0.14285714285714285,,0.14285714285714285,0.14285714285714285,1,3710.0,3710.0,530.0,530.0,1999,1999,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,374,119
ODISHA,MALKANGIRI,URAD,SUMMER,0.2833333333333333,0.14813657362192648,0.11666666666666665,0.4,3,3.3333333333333335,10.0,0.7000000000000001,2.1,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,374,119
ODISHA,MALKANGIRI,URAD,WINTER,0.2241235959334178,0.04611626972819478,0.12497482376636454,0.2980254777070064,14,1169.5,16373.0,266.8285714285714,3735.6,1997,2015,,82.1,,,,100.0,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,374,119
ODISHA,MALKANGIRI,WHEAT,RABI,1.0142857142857142,0.02020305089104414,1.0,1.0285714285714285,2,62.5,125.0,64.0,128.0,1997,1999,,82.1,,,,100.0,30.590334672021417,60.132289156626506,43.424524765729586,18.06024096385542,3.825970548862115,18.9665327978581,1,0.0,0.0,0.0,0.0,0.0,22,374,122
ODISHA,MALKANGIRI,WHEAT,SUMMER,0.4444444444444444,,0.4444444444444444,0.4444444444444444,1,9.0,9.0,4.0,4.0,1998,1998,,82.1,,,,100.0,30.590334672021417,60.132289156626506,43.424524765729586,18.06024096385542,3.825970548862115,18.9665327978581,3,0.0,0.0,0.0,0.0,0.0,22,374,122
ODISHA,MAYURBHANJ,ARHAR/TUR,AUTUMN,0.0625,,0.0625,0.0625,1,16.0,16.0,1.0,1.0,1997,1997,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,384,3
ODISHA,MAYURBHANJ,ARHAR/TUR,KHARIF,0.7549076133336559,0.05201269800267303,0.6997282608695652,0.8405103668261563,5,6860.0,34300.0,5166.0,25830.0,1999,2003,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,3
ODISHA,MAYURBHANJ,ARHAR/TUR,SUMMER,0.2636363636363636,,0.2636363636363636,0.2636363636363636,1,550.0,550.0,145.0,145.0,1997,1997,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,384,3
ODISHA,MAYURBHANJ,ARHAR/TUR,WINTER,0.256,,0.256,0.256,1,250.0,250.0,64.0,64.0,1997,1997,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,384,3
ODISHA,MAYURBHANJ,BAJRA,KHARIF,0.4469348659003831,0.06864067814412171,0.3333333333333333,0.5,6,56.333333333333336,338.0,26.0,156.0,1999,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,6
ODISHA,MAYURBHANJ,CASTOR SEED,KHARIF,0.4554670305799074,0.03367133976167784,0.3888888888888889,0.4827586206896552,6,373.6666666666667,2242.0,170.0,1020.0,1999,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,25
ODISHA,MAYURBHANJ,CASTOR SEED,RABI,0.44666666666666666,0.0767390962214756,0.3333333333333333,0.5,5,36.0,180.0,16.0,80.0,2000,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,25
ODISHA,MAYURBHANJ,CORIANDER,RABI,0.5,,0.5,0.5,1,1180.0,1180.0,590.0,590.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,32
ODISHA,MAYURBHANJ,CORIANDER,WHOLE YEAR,0.4901463939627247,0.005634531691628698,0.4811320754716981,0.494949494949495,5,1029.4,5147.0,504.4,2522.0,2000,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,384,32
ODISHA,MAYURBHANJ,DRY CHILLIES,KHARIF,0.8996138996138996,,0.8996138996138996,0.8996138996138996,1,2590.0,2590.0,2330.0,2330.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,37
ODISHA,MAYURBHANJ,DRY CHILLIES,RABI,0.8785714285714286,,0.8785714285714286,0.8785714285714286,1,2800.0,2800.0,2460.0,2460.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,37
ODISHA,MAYURBHANJ,DRY CHILLIES,WHOLE YEAR,0.8782201859125427,0.002665026316743552,0.875,0.8815165876777251,5,2458.6,12293.0,2162.0,10810.0,2000,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,384,37
ODISHA,MAYURBHANJ,DRY GINGER,KHARIF,1.7745627431456796,0.32412401884920433,1.176,2.067415730337079,6,842.5,5055.0,1471.8333333333333,8831.0,1999,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,38
ODISHA,MAYURBHANJ,GARLIC,RABI,2.6625,,2.6625,2.6625,1,800.0,800.0,2130.0,2130.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,39
ODISHA,MAYURBHANJ,GARLIC,WHOLE YEAR,3.1347570164690444,0.020218626931681326,3.1,3.1492537313432836,5,626.0,3130.0,1962.0,9810.0,2000,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,22,384,39
ODISHA,MAYURBHANJ,GRAM,RABI,0.6606840138303057,0.06325796828531749,0.5935828877005348,0.75,6,2194.3333333333335,13166.0,1482.0,8892.0,1999,2004,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,41
ODISHA,MAYURBHANJ,GROUNDNUT,AUTUMN,0.6026848940095534,0.19314794631600798,0.3,0.948780487804878,13,80.0,1040.0,44.66153846153846,580.6,1997,2014,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,5,0.0,0.0,0.0,0.0,0.0,22,384,43
ODISHA,MAYURBHANJ,GROUNDNUT,KHARIF,1.0644240804850222,0.05357234116937002,0.9995157384987894,1.1281099145933902,5,1493.4,7467.0,1621.28,8106.4,1999,2003,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,43
ODISHA,MAYURBHANJ,GROUNDNUT,RABI,1.169811320754717,,1.169811320754717,1.169811320754717,1,2650.0,2650.0,3100.0,3100.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,43
ODISHA,MAYURBHANJ,GROUNDNUT,SUMMER,1.2505843256745621,0.22090501915331917,0.7959183673469388,1.6280152937087244,14,2495.285714285714,34934.0,3068.3357142857144,42956.700000000004,1997,2015,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,384,43
ODISHA,MAYURBHANJ,GROUNDNUT,WINTER,0.693040816099426,0.13720829153560796,0.47289156626506024,0.9380952380952381,14,153.35714285714286,2147.0,105.22857142857143,1473.2,1997,2015,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,384,43
ODISHA,MAYURBHANJ,HORSE-GRAM,KHARIF,0.23126851805029433,0.044251908629361555,0.19103101424979044,0.28302373581011353,4,1715.0,6860.0,403.5,1614.0,2000,2003,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,22,384,45
ODISHA,MAYURBHANJ,HORSE-GRAM,RABI,0.2773722627737226,,0.2773722627737226,0.2773722627737226,1,10960.0,10960.0,3040.0,3040.0,1999,1999,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,22,384,45
ODISHA,MAYURBHANJ,HORSE-GRAM,SUMMER,0.2,,0.2,0.2,1,1.0,1.0,0.2,0.2,2006,2006,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,3,0.0,0.0,0.0,0.0,0.0,22,384,45
ODISHA,MAYURBHANJ,HORSE-GRAM,WINTER,0.29658137993152495,0.0604588328075012,0.19903948772678762,0.40601202404809617,14,1158.7142857142858,16222.0,330.36428571428576,4625.1,1997,2015,11.39,100.0,100.0,100.0,7.27,1.11,28.0,55.0,45.0,20.0,10.0,20.0,4,0.0,0.0,0.0,0.0,0.0,22,384,45
